dimension,value,papers,papers_present,paper_prevalence,conference_equal_paper_prevalence,object_count,object_share,paper_normalized_object_share,conference_equal_paper_normalized_share
legend_placement,中面板底部的 Image Embedding Matching / Question Embedding Matching 图例,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
legend_placement,主图右上；inset 各自上方/上中,250,1,0.004,0.003333,1,0.000185,0.0004,0.000333
legend_placement,主图右下；inset 无 boxed legend、使用 direct text,250,1,0.004,0.003333,1,0.000185,0.0004,0.000333
legend_placement,主图右下；inset 无独立 boxed legend,250,1,0.004,0.003333,1,0.000185,0.0004,0.000333
legend_placement,全图顶部共享,250,1,0.004,0.003333,1,0.000185,0.000121,0.000101
legend_placement,共享 legend,250,1,0.004,0.005,3,0.000556,0.000545,0.000682
legend_placement,共享/近共享 legend,250,1,0.004,0.005,1,0.000185,0.000182,0.000227
legend_placement,前三 panel 各自 legend；右下 vertical colorbar,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
legend_placement,单 panel 右上,250,1,0.004,0.003333,3,0.000556,0.000522,0.000435
legend_placement,右 panel upper-right,250,1,0.004,0.003333,2,0.00037,0.000444,0.00037
legend_placement,右上,250,1,0.004,0.005,10,0.001852,0.001429,0.001786
legend_placement,右上 legend,250,1,0.004,0.005,1,0.000185,0.000235,0.000294
legend_placement,右上 panel 的 lower-left interior（共享 d legend）,250,1,0.004,0.003333,1,0.000185,0.0005,0.000417
legend_placement,右上/各 panel 内,250,1,0.004,0.005,1,0.000185,0.00019,0.000238
legend_placement,右上图内,250,1,0.004,0.003333,2,0.00037,0.000205,0.000171
legend_placement,右上图内 legend，分 n/restart interval 两组,250,1,0.004,0.003333,1,0.000185,0.000222,0.000185
legend_placement,右上柱图上方/图内,250,1,0.004,0.005,1,0.000185,0.000138,0.000172
legend_placement,右上角,250,3,0.012,0.01,6,0.001111,0.001057,0.000881
legend_placement,右上角图例,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
legend_placement,右下,250,2,0.008,0.01,2,0.00037,0.000333,0.000417
legend_placement,右下/图内,250,1,0.004,0.003333,1,0.000185,0.000103,8.5e-05
legend_placement,右下共享 legend,250,1,0.004,0.003333,1,0.000185,0.000154,0.000128
legend_placement,右下角,250,1,0.004,0.003333,1,0.000185,0.000121,0.000101
legend_placement,右侧 colorbar,250,2,0.008,0.006667,4,0.000741,0.000583,0.000486
legend_placement,右侧 scatter 上方/左下的 SAE 图例与下方 intervention-strength 色带,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
legend_placement,右侧可靠性柱图右上,250,1,0.004,0.003333,1,0.000185,0.000174,0.000145
legend_placement,右侧图例,250,1,0.004,0.005,1,0.000185,0.000138,0.000172
legend_placement,右侧图外的跨面板 legend,250,1,0.004,0.005,1,0.000185,0.000364,0.000455
legend_placement,各 panel 内 token key,250,1,0.004,0.003333,1,0.000185,0.0002,0.000167
legend_placement,各 panel 内上方/右上,250,1,0.004,0.005,1,0.000185,0.00019,0.000238
legend_placement,各 panel 右上,250,1,0.004,0.005,2,0.00037,0.000276,0.000345
legend_placement,各 panel 右上 p_t legend,250,1,0.004,0.003333,1,0.000185,0.000222,0.000185
legend_placement,各 panel 右上/图内,250,1,0.004,0.005,1,0.000185,0.000138,0.000172
legend_placement,各 panel 右下或内部,250,1,0.004,0.003333,1,0.000185,0.000121,0.000101
legend_placement,各 panel 右下角,250,1,0.004,0.003333,1,0.000185,0.000121,0.000101
legend_placement,各 panel 右下角 inset legend,250,1,0.004,0.003333,1,0.000185,0.0004,0.000333
legend_placement,各 panel 右侧 APE colorbar,250,1,0.004,0.005,8,0.001481,0.001103,0.001379
legend_placement,各 panel 右侧 colorbar,250,2,0.008,0.008333,2,0.00037,0.000312,0.000339
legend_placement,各 panel 右侧的浅色框内/旁侧,250,1,0.004,0.003333,3,0.000556,0.003,0.0025
legend_placement,各 panel 左上,250,2,0.008,0.008333,5,0.000926,0.001738,0.001506
legend_placement,各 panel 左上/上方,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
legend_placement,各 panel 左上角,250,1,0.004,0.003333,1,0.000185,0.000121,0.000101
legend_placement,各 panel 左下/图内,250,1,0.004,0.005,2,0.00037,0.000276,0.000345
legend_placement,各 panel 独立 legend；p=1 左上，其余多在右下,250,1,0.004,0.003333,1,0.000185,0.0004,0.000333
legend_placement,"各 panel 独立 legend；p=1,2 左上，p=3,4 右下",250,1,0.004,0.003333,1,0.000185,0.0004,0.000333
legend_placement,各 panel 顶部,250,1,0.004,0.005,1,0.000185,9.8e-05,0.000122
legend_placement,各 panel 顶部或内部,250,1,0.004,0.003333,1,0.000185,0.000121,0.000101
legend_placement,各子图右上或图内,250,1,0.004,0.005,1,0.000185,0.000121,0.000152
legend_placement,各小面板内部重复,250,1,0.004,0.005,1,0.000185,0.000222,0.000278
legend_placement,各方法面板局部 legend,250,1,0.004,0.005,1,0.000185,0.000182,0.000227
legend_placement,各面板上方/右上图例,250,1,0.004,0.005,1,0.000185,0.000235,0.000294
legend_placement,各面板内,250,1,0.004,0.005,1,0.000185,0.000121,0.000152
legend_placement,各面板内靠右上/右下,250,1,0.004,0.005,1,0.000185,0.000121,0.000152
legend_placement,各面板右上/上方图例,250,1,0.004,0.005,1,0.000185,0.000235,0.000294
legend_placement,四 panel 下方多行共享 legend,250,1,0.004,0.005,1,0.000185,0.000211,0.000263
legend_placement,图(a)(b)图内右上，图(c)图内上方；图(d)用直接标签,250,1,0.004,0.003333,1,0.000185,0.000167,0.000139
legend_placement,图(b)右上角图例；图(a)由各矩阵下方直接标签标识,250,1,0.004,0.003333,1,0.000185,0.000167,0.000139
legend_placement,图(c)(d)上方或图内各自放置系列图例,250,1,0.004,0.003333,1,0.000185,0.000167,0.000139
legend_placement,图上共享 legend,250,1,0.004,0.005,1,0.000185,0.000182,0.000227
legend_placement,图上方/旁侧共享 legend,250,1,0.004,0.005,1,0.000185,0.000182,0.000227
legend_placement,图上方共享 legend,250,1,0.004,0.005,1,0.000185,0.000182,0.000227
legend_placement,图上方居中,250,1,0.004,0.003333,1,0.000185,0.000174,0.000145
legend_placement,图上方居中横向 legend,250,1,0.004,0.003333,1,0.000185,0.000222,0.000185
legend_placement,图下 legend,250,1,0.004,0.005,1,0.000185,0.000182,0.000227
legend_placement,图下共享 legend,250,1,0.004,0.005,4,0.000741,0.000727,0.000909
legend_placement,图内 bubble-size key 与直接系列标签,250,1,0.004,0.005,1,0.000185,0.000235,0.000294
legend_placement,图内 same-class/different-class sample key；无独立 legend 框,250,1,0.004,0.005,1,0.000185,0.000235,0.000294
legend_placement,图内上方,250,1,0.004,0.003333,1,0.000185,0.0002,0.000167
legend_placement,图内上方/右侧,250,1,0.004,0.003333,1,0.000185,0.0002,0.000167
legend_placement,图内中部,250,1,0.004,0.003333,1,0.000185,0.000103,8.5e-05
legend_placement,图内右上/上方,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
legend_placement,图内右下,250,1,0.004,0.005,1,0.000185,0.000222,0.000278
legend_placement,图内右中,250,1,0.004,0.003333,1,0.000185,0.000103,8.5e-05
legend_placement,图右侧的 risk-rate legend,250,1,0.004,0.003333,1,0.000185,0.0005,0.000417
legend_placement,图右侧的四项 risk-rate legend,250,1,0.004,0.003333,1,0.000185,0.0005,0.000417
legend_placement,图顶,250,1,0.004,0.005,1,0.000185,0.000138,0.000172
legend_placement,图顶端,250,1,0.004,0.005,1,0.000185,9.8e-05,0.000122
legend_placement,图顶部,250,1,0.004,0.003333,1,0.000185,0.000167,0.000139
legend_placement,图顶部/右上方,250,1,0.004,0.003333,1,0.000185,0.000118,9.8e-05
legend_placement,图顶部的三色状态 key,250,1,0.004,0.003333,1,0.000185,0.000118,9.8e-05
legend_placement,左 panel legend；右 panel 复用颜色,250,1,0.004,0.003333,1,0.000185,0.000222,0.000185
legend_placement,左 panel 内/右上 legend,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
legend_placement,左 panel 内；右侧各 panel 内,250,1,0.004,0.005,1,0.000185,0.000222,0.000278
legend_placement,左 panel 右上；右 panel 复用该 legend 语义,250,1,0.004,0.003333,3,0.000556,0.000667,0.000556
legend_placement,左 panel 右下、右 panel 左上，重复 legend,250,1,0.004,0.005,1,0.000185,0.000364,0.000455
legend_placement,左 panel 右下、右 panel 左下，重复 legend,250,1,0.004,0.005,1,0.000185,0.000364,0.000455
legend_placement,左 panel 左上共享 legend,250,1,0.004,0.005,1,0.000185,0.000211,0.000263
legend_placement,左/右 panel 内部右下或中下,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
legend_placement,左、右 panel 各自的上方/内部 legend,250,1,0.004,0.003333,1,0.000185,0.0005,0.000417
legend_placement,左上,250,2,0.008,0.008333,4,0.000741,0.000829,0.000869
legend_placement,左上 + 右侧 colorbar,250,1,0.004,0.005,1,0.000185,0.000143,0.000179
legend_placement,左上 panel 内的共享 legend,250,1,0.004,0.003333,1,0.000185,0.0005,0.000417
legend_placement,左上 panel（Phase IV）内的共享 legend,250,1,0.004,0.003333,1,0.000185,0.0005,0.000417
legend_placement,左上/图内,250,1,0.004,0.003333,1,0.000185,0.000118,9.8e-05
legend_placement,左上图内,250,1,0.004,0.003333,1,0.000185,0.000103,8.5e-05
legend_placement,左上角,250,1,0.004,0.003333,1,0.000185,0.000121,0.000101
legend_placement,左下,250,1,0.004,0.005,3,0.000556,0.000429,0.000536
legend_placement,左下/中上/右上等各 panel 内；无共享 legend,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
legend_placement,左下/图内,250,1,0.004,0.003333,1,0.000185,0.000103,8.5e-05
legend_placement,左下图内 legend，分 method/initializer 两组,250,1,0.004,0.003333,1,0.000185,0.000222,0.000185
legend_placement,左下箭头 key,250,1,0.004,0.003333,2,0.00037,0.000381,0.000317
legend_placement,左下角；含灰色水平 reference line,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
legend_placement,左侧 Ib panel 右上/上方的共享 legend,250,1,0.004,0.003333,1,0.000185,0.0005,0.000417
legend_placement,左侧 panel 内；右侧柱图下方,250,1,0.004,0.005,1,0.000185,0.000222,0.000278
legend_placement,左侧/底部直接标签,250,1,0.004,0.005,1,0.000185,0.000138,0.000172
legend_placement,左侧纵向 Base/Aligned 标签,250,1,0.004,0.005,1,0.000185,0.000138,0.000172
legend_placement,左列各 row legend；右列复用语义,250,1,0.004,0.003333,3,0.000556,0.000667,0.000556
legend_placement,左图下方/右图下方居中,250,1,0.004,0.003333,1,0.000185,0.0002,0.000167
legend_placement,左图右上；右图右侧 colorbar,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
legend_placement,左图右下角；右图无 legend,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
legend_placement,底部 token legend,250,1,0.004,0.005,1,0.000185,0.000211,0.000263
legend_placement,底部/中部,250,1,0.004,0.003333,1,0.000185,0.000121,0.000101
legend_placement,底部共享 legend,250,2,0.008,0.008333,2,0.00037,0.00032,0.000324
legend_placement,底部共享图例,250,1,0.004,0.003333,2,0.00037,0.000205,0.000171
legend_placement,底部居中 legend,250,1,0.004,0.003333,1,0.000185,0.000154,0.000128
legend_placement,底部居中的共享 legend,250,1,0.004,0.005,1,0.000185,9.8e-05,0.000122
legend_placement,底部横向 shared legend,250,1,0.004,0.003333,2,0.00037,0.000444,0.00037
legend_placement,底部横跨三列的共享图例,250,1,0.004,0.003333,1,0.000185,0.000333,0.000278
legend_placement,整图共享图例,250,1,0.004,0.003333,1,0.000185,0.000118,9.8e-05
legend_placement,整幅图右侧的竖向图例,250,1,0.004,0.003333,1,0.000185,0.0004,0.000333
legend_placement,曲线组上方,250,1,0.004,0.005,1,0.000185,0.000182,0.000227
legend_placement,模块上方与右侧曲线旁,250,1,0.004,0.005,1,0.000185,0.000182,0.000227
legend_placement,每 panel 左上，重复 legend,250,1,0.004,0.005,2,0.00037,0.000727,0.000909
legend_placement,每个 SAE panel 右侧重复 feature legend,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
legend_placement,每个 heatmap 右侧 colorbar,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
legend_placement,每个 panel 上方各自 legend,250,1,0.004,0.003333,3,0.000556,0.000667,0.000556
legend_placement,每个 panel 上方重复图例,250,1,0.004,0.003333,1,0.000185,0.000174,0.000145
legend_placement,每个 panel 上方重复方法图例,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
legend_placement,每个 panel 内上方的 regression legend,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
legend_placement,每个 panel 内重复,250,1,0.004,0.005,1,0.000185,0.000222,0.000278
legend_placement,每个 panel 右上区域重复,250,1,0.004,0.005,1,0.000185,0.000364,0.000455
legend_placement,每个 panel 右下/下部各自放置 3–4 项 legend,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
legend_placement,每个 panel 右下角内置 Method legend，两个 panel 各重复一份,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
legend_placement,每个 panel 左上角；无共享 legend,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
legend_placement,每个 panel 顶部的重复方法图例,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
legend_placement,每个 tile 右上角,250,1,0.004,0.005,1,0.000185,0.000267,0.000333
legend_placement,每个右 panel 上方/左 panel 右侧,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
legend_placement,每个雷达 panel 顶部附近独立放置 Base Instruct/TI-DPO legend,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
legend_placement,轴内右下角,250,1,0.004,0.003333,1,0.000185,0.001,0.000833
legend_placement,面板左上区域,250,1,0.004,0.005,1,0.000185,0.000364,0.000455
legend_placement,面板左上图内,250,1,0.004,0.005,1,0.000185,0.000364,0.000455
legend_placement,顶部,250,2,0.008,0.01,3,0.000556,0.000582,0.000728
legend_placement,顶部 Ground Truth/Prediction,250,1,0.004,0.005,1,0.000185,0.000211,0.000263
legend_placement,顶部/内部,250,1,0.004,0.003333,1,0.000185,0.000121,0.000101
legend_placement,顶部/局部 legend,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
legend_placement,顶部中央,250,1,0.004,0.003333,2,0.00037,0.000242,0.000202
legend_placement,顶部共享,250,1,0.004,0.005,2,0.00037,0.000444,0.000556
legend_placement,顶部共享 legend,250,1,0.004,0.005,2,0.00037,0.000444,0.000556
legend_placement,顶部共享图例,250,1,0.004,0.003333,1,0.000185,0.000167,0.000139
legend_placement,顶部居中共享 legend,250,1,0.004,0.003333,1,0.000185,0.000333,0.000278
legend_placement,首 panel 右下，语义上跨面板共享,250,1,0.004,0.005,1,0.000185,0.000364,0.000455
shared_legend,False,250,240,0.96,0.963333,2121,0.392778,0.407525,0.409229
shared_legend,True,250,131,0.524,0.53,628,0.116296,0.0893,0.093166
direct_labels,0,250,191,0.764,0.775,1328,0.245926,0.232155,0.240079
direct_labels,1,250,234,0.936,0.933333,1743,0.322778,0.328991,0.32653
hatching,0,250,246,0.984,0.983333,3022,0.55963,0.55286,0.55787
hatching,1,250,31,0.124,0.128333,49,0.009074,0.008286,0.008739
uncertainty_display,band,250,61,0.244,0.243333,207,0.038333,0.042601,0.043815
uncertainty_display,box,250,15,0.06,0.058333,26,0.004815,0.005658,0.005958
uncertainty_display,distribution,250,21,0.084,0.081667,37,0.006852,0.007627,0.006955
uncertainty_display,ellipse,250,3,0.012,0.013333,133,0.02463,0.004279,0.005261
uncertainty_display,error_bar,250,43,0.172,0.173333,133,0.02463,0.027116,0.026366
uncertainty_display,multiple,250,20,0.08,0.078333,37,0.006852,0.007377,0.00712
uncertainty_display,none,250,245,0.98,0.98,2496,0.462222,0.465915,0.470584
uncertainty_display,unknown,250,2,0.008,0.008333,2,0.00037,0.000574,0.000551
table_rules,booktabs,250,194,0.776,0.771667,1442,0.267037,0.275021,0.268757
table_rules,grid,250,10,0.04,0.041667,29,0.00537,0.004966,0.005484
table_rules,minimal,250,47,0.188,0.188333,195,0.036111,0.024403,0.025222
table_rules,none,250,2,0.008,0.006667,2,0.00037,0.000524,0.000437
table_rules,partial_grid,250,113,0.452,0.445,661,0.122407,0.121942,0.120158
highlighting,arrows,250,17,0.068,0.065,38,0.007037,0.009682,0.008735
highlighting,best_second_best,250,79,0.316,0.308333,419,0.077593,0.066935,0.065269
highlighting,bold,250,206,0.824,0.821667,1364,0.252593,0.245705,0.24465
highlighting,cell_color,250,88,0.352,0.351667,370,0.068519,0.067952,0.065548
highlighting,italic,250,32,0.128,0.135,71,0.013148,0.016813,0.018298
highlighting,none,250,186,0.744,0.741667,817,0.151296,0.151738,0.146358
highlighting,text_color,250,62,0.248,0.256667,176,0.032593,0.03231,0.032035
highlighting,underline,250,63,0.252,0.236667,250,0.046296,0.037667,0.035311
table_uncertainty_modes,confidence_interval,250,13,0.052,0.048333,26,0.004815,0.00554,0.004862
table_uncertainty_modes,distribution_summary,250,1,0.004,0.003333,1,0.000185,0.000118,9.8e-05
