left_dimension,left_value,right_dimension,right_value,eligible_papers,papers_present,paper_prevalence_within_left,denominator_objects,object_count,conditional_object_share,paper_normalized_conditional_share,conference_equal_paper_normalized_conditional_share
types,image_montage,x_scale,none,102,92,0.901961,494,398,0.805668,0.797663,0.8127
types,image_montage,x_scale,time,102,6,0.058824,494,22,0.044534,0.028003,0.024164
types,image_montage,x_scale,unknown,102,2,0.019608,494,4,0.008097,0.007081,0.008628
types,line,x_scale,categorical,209,77,0.368421,1270,141,0.111024,0.206628,0.206826
types,line,x_scale,linear,209,161,0.770335,1270,692,0.544882,0.582607,0.59101
types,line,x_scale,log,209,51,0.244019,1270,297,0.233858,0.117241,0.113252
types,line,x_scale,none,209,7,0.033493,1270,9,0.007087,0.010145,0.00986
types,line,x_scale,time,209,17,0.08134,1270,89,0.070079,0.036474,0.035634
types,line,x_scale,unknown,209,25,0.119617,1270,42,0.033071,0.046904,0.043419
types,map,x_scale,linear,12,2,0.166667,25,3,0.12,0.166667,0.125
types,map,x_scale,none,12,9,0.75,25,21,0.84,0.75,0.75
types,map,x_scale,unknown,12,1,0.083333,25,1,0.04,0.083333,0.125
types,matrix,x_scale,categorical,70,46,0.657143,165,108,0.654545,0.584864,0.589187
types,matrix,x_scale,linear,70,16,0.228571,165,22,0.133333,0.165476,0.164931
types,matrix,x_scale,log,70,1,0.014286,165,1,0.006061,0.007143,0.008333
types,matrix,x_scale,none,70,20,0.285714,165,31,0.187879,0.22466,0.219841
types,matrix,x_scale,unknown,70,3,0.042857,165,3,0.018182,0.017857,0.017708
types,network,x_scale,categorical,24,1,0.041667,41,1,0.02439,0.020833,0.027778
types,network,x_scale,none,24,24,1.0,41,37,0.902439,0.930556,0.918519
types,network,x_scale,time,24,1,0.041667,41,1,0.02439,0.020833,0.016667
types,network,x_scale,unknown,24,1,0.041667,41,2,0.04878,0.027778,0.037037
types,other,x_scale,categorical,60,16,0.266667,192,30,0.15625,0.182272,0.177192
types,other,x_scale,linear,60,16,0.266667,192,33,0.171875,0.219841,0.220699
types,other,x_scale,log,60,1,0.016667,192,1,0.005208,0.005556,0.005051
types,other,x_scale,none,60,36,0.6,192,119,0.619792,0.533998,0.535611
types,other,x_scale,time,60,2,0.033333,192,2,0.010417,0.019444,0.021044
types,other,x_scale,unknown,60,4,0.066667,192,7,0.036458,0.038889,0.040404
types,pareto,x_scale,categorical,13,2,0.153846,60,2,0.033333,0.153846,0.142857
types,pareto,x_scale,linear,13,7,0.538462,60,34,0.566667,0.487179,0.511905
types,pareto,x_scale,log,13,5,0.384615,60,23,0.383333,0.35348,0.340136
types,pareto,x_scale,unknown,13,1,0.076923,60,1,0.016667,0.005495,0.005102
types,pipeline,x_scale,categorical,180,11,0.061111,311,13,0.041801,0.036481,0.036776
types,pipeline,x_scale,linear,180,7,0.038889,311,7,0.022508,0.020833,0.022827
types,pipeline,x_scale,log,180,1,0.005556,311,1,0.003215,0.001389,0.001096
types,pipeline,x_scale,none,180,173,0.961111,311,286,0.919614,0.925556,0.923684
types,pipeline,x_scale,time,180,2,0.011111,311,2,0.006431,0.007407,0.005848
types,pipeline,x_scale,unknown,180,2,0.011111,311,2,0.006431,0.008333,0.009769
types,qualitative_grid,x_scale,categorical,152,32,0.210526,661,67,0.101362,0.119399,0.115706
types,qualitative_grid,x_scale,linear,152,32,0.210526,661,83,0.125567,0.12867,0.12698
types,qualitative_grid,x_scale,log,152,2,0.013158,661,12,0.018154,0.009868,0.008242
types,qualitative_grid,x_scale,none,152,121,0.796053,661,464,0.701967,0.6983,0.706127
types,qualitative_grid,x_scale,time,152,8,0.052632,661,27,0.040847,0.024392,0.022713
types,qualitative_grid,x_scale,unknown,152,6,0.039474,661,8,0.012103,0.019371,0.020232
types,scatter,x_scale,categorical,114,16,0.140351,304,26,0.085526,0.084426,0.086567
types,scatter,x_scale,linear,114,90,0.789474,304,224,0.736842,0.697654,0.696306
types,scatter,x_scale,log,114,15,0.131579,304,21,0.069079,0.084649,0.083594
types,scatter,x_scale,none,114,14,0.122807,304,19,0.0625,0.079094,0.076896
types,scatter,x_scale,time,114,2,0.017544,304,3,0.009868,0.00614,0.006563
types,scatter,x_scale,unknown,114,10,0.087719,304,11,0.036184,0.048037,0.050074
types,screenshot,x_scale,categorical,55,2,0.036364,203,4,0.019704,0.022727,0.015625
types,screenshot,x_scale,linear,55,2,0.036364,203,3,0.014778,0.021488,0.018561
types,screenshot,x_scale,none,55,53,0.963636,203,196,0.965517,0.955785,0.965814
types,tree,x_scale,none,9,9,1.0,12,12,1.0,1.0,1.0
types,violin,x_scale,categorical,5,4,0.8,6,4,0.666667,0.7,0.75
types,violin,x_scale,linear,5,1,0.2,6,1,0.166667,0.2,0.166667
types,violin,x_scale,none,5,1,0.2,6,1,0.166667,0.1,0.083333
types,architecture,y_scale,linear,140,7,0.05,205,7,0.034146,0.05,0.052222
types,architecture,y_scale,log,140,1,0.007143,205,1,0.004878,0.002381,0.001852
types,architecture,y_scale,none,140,133,0.95,205,197,0.960976,0.947619,0.945926
types,area,y_scale,categorical,50,2,0.04,169,2,0.011834,0.026667,0.024901
types,area,y_scale,linear,50,47,0.94,169,162,0.95858,0.913333,0.911432
types,area,y_scale,log,50,1,0.02,169,1,0.005917,0.02,0.016129
types,area,y_scale,none,50,1,0.02,169,1,0.005917,0.01,0.013158
types,area,y_scale,unknown,50,2,0.04,169,3,0.017751,0.03,0.03438
types,bar,y_scale,categorical,132,23,0.174242,341,40,0.117302,0.107756,0.101224
types,bar,y_scale,linear,132,114,0.863636,341,276,0.809384,0.785089,0.790004
types,bar,y_scale,log,132,3,0.022727,341,3,0.008798,0.017677,0.017873
types,bar,y_scale,none,132,7,0.05303,341,9,0.026393,0.028872,0.029399
types,bar,y_scale,unknown,132,10,0.075758,341,13,0.038123,0.060606,0.0615
types,box,y_scale,categorical,21,2,0.095238,34,2,0.058824,0.095238,0.076923
types,box,y_scale,linear,21,17,0.809524,34,21,0.617647,0.785714,0.790865
types,box,y_scale,log,21,2,0.095238,34,5,0.147059,0.071429,0.069712
types,box,y_scale,unknown,21,1,0.047619,34,6,0.176471,0.047619,0.0625
types,conceptual_diagram,y_scale,categorical,220,8,0.036364,517,19,0.03675,0.021461,0.020094
types,conceptual_diagram,y_scale,linear,220,45,0.204545,517,57,0.110251,0.108387,0.111251
types,conceptual_diagram,y_scale,none,220,206,0.936364,517,437,0.845261,0.861169,0.858329
types,conceptual_diagram,y_scale,time,220,1,0.004545,517,1,0.001934,0.000649,0.000541
types,conceptual_diagram,y_scale,unknown,220,3,0.013636,517,3,0.005803,0.008333,0.009785
types,heatmap,y_scale,categorical,89,52,0.58427,246,130,0.528455,0.517121,0.518993
types,heatmap,y_scale,linear,89,30,0.337079,246,62,0.252033,0.268258,0.266199
types,heatmap,y_scale,log,89,3,0.033708,246,8,0.03252,0.024345,0.024405
types,heatmap,y_scale,none,89,18,0.202247,246,42,0.170732,0.162186,0.162023
types,heatmap,y_scale,time,89,1,0.011236,246,1,0.004065,0.011236,0.0125
types,heatmap,y_scale,unknown,89,3,0.033708,246,3,0.012195,0.016854,0.01588
types,histogram,y_scale,categorical,31,1,0.032258,59,1,0.016949,0.032258,0.045455
types,histogram,y_scale,linear,31,26,0.83871,59,49,0.830508,0.83871,0.813636
types,histogram,y_scale,log,31,2,0.064516,59,4,0.067797,0.064516,0.070455
types,histogram,y_scale,none,31,1,0.032258,59,4,0.067797,0.032258,0.025
types,histogram,y_scale,unknown,31,1,0.032258,59,1,0.016949,0.032258,0.045455
types,image_montage,y_scale,categorical,102,8,0.078431,494,31,0.062753,0.049055,0.039484
types,image_montage,y_scale,linear,102,24,0.235294,494,51,0.103239,0.106837,0.09404
types,image_montage,y_scale,log,102,3,0.029412,494,3,0.006073,0.02451,0.025253
types,image_montage,y_scale,none,102,93,0.911765,494,405,0.819838,0.812518,0.832595
types,image_montage,y_scale,unknown,102,2,0.019608,494,4,0.008097,0.007081,0.008628
types,line,y_scale,categorical,209,4,0.019139,1270,5,0.003937,0.007329,0.00716
types,line,y_scale,linear,209,196,0.937799,1270,991,0.780315,0.862093,0.865521
types,line,y_scale,log,209,33,0.157895,1270,230,0.181102,0.081162,0.081684
types,line,y_scale,none,209,7,0.033493,1270,10,0.007874,0.010943,0.010841
types,line,y_scale,unknown,209,21,0.100478,1270,34,0.026772,0.038473,0.034794
types,map,y_scale,linear,12,2,0.166667,25,3,0.12,0.166667,0.125
types,map,y_scale,none,12,9,0.75,25,21,0.84,0.75,0.75
types,map,y_scale,unknown,12,1,0.083333,25,1,0.04,0.083333,0.125
types,matrix,y_scale,categorical,70,44,0.628571,165,106,0.642424,0.567007,0.567312
types,matrix,y_scale,linear,70,17,0.242857,165,26,0.157576,0.197619,0.203472
types,matrix,y_scale,none,70,20,0.285714,165,31,0.187879,0.22466,0.219841
types,matrix,y_scale,unknown,70,2,0.028571,165,2,0.012121,0.010714,0.009375
types,network,y_scale,linear,24,1,0.041667,41,1,0.02439,0.020833,0.027778
types,network,y_scale,none,24,24,1.0,41,38,0.926829,0.951389,0.935185
types,network,y_scale,unknown,24,1,0.041667,41,2,0.04878,0.027778,0.037037
types,other,y_scale,categorical,60,3,0.05,192,8,0.041667,0.035556,0.03569
types,other,y_scale,linear,60,30,0.5,192,59,0.307292,0.399167,0.396749
types,other,y_scale,log,60,1,0.016667,192,2,0.010417,0.016667,0.015152
types,other,y_scale,none,60,35,0.583333,192,118,0.614583,0.509722,0.513688
types,other,y_scale,time,60,1,0.016667,192,1,0.005208,0.008333,0.007576
types,other,y_scale,unknown,60,3,0.05,192,4,0.020833,0.030556,0.031145
types,pareto,y_scale,linear,13,12,0.923077,60,55,0.916667,0.840659,0.848073
types,pareto,y_scale,log,13,3,0.230769,60,4,0.066667,0.153846,0.146825
types,pareto,y_scale,unknown,13,1,0.076923,60,1,0.016667,0.005495,0.005102
types,pipeline,y_scale,categorical,180,6,0.033333,311,8,0.025723,0.021667,0.0187
types,pipeline,y_scale,linear,180,16,0.088889,311,16,0.051447,0.049537,0.053462
types,pipeline,y_scale,log,180,1,0.005556,311,1,0.003215,0.001389,0.001096
types,pipeline,y_scale,none,180,173,0.961111,311,285,0.916399,0.921852,0.919165
types,pipeline,y_scale,unknown,180,1,0.005556,311,1,0.003215,0.005556,0.007576
types,qualitative_grid,y_scale,categorical,152,17,0.111842,661,60,0.090772,0.071199,0.065768
types,qualitative_grid,y_scale,linear,152,45,0.296053,661,111,0.167927,0.178655,0.173545
types,qualitative_grid,y_scale,log,152,2,0.013158,661,5,0.007564,0.009868,0.008242
types,qualitative_grid,y_scale,none,152,125,0.822368,661,479,0.72466,0.729678,0.74044
types,qualitative_grid,y_scale,unknown,152,4,0.026316,661,6,0.009077,0.010599,0.012005
types,scatter,y_scale,categorical,114,1,0.008772,304,1,0.003289,0.004386,0.003906
types,scatter,y_scale,linear,114,103,0.903509,304,251,0.825658,0.825355,0.825426
types,scatter,y_scale,log,114,11,0.096491,304,22,0.072368,0.055556,0.055859
types,scatter,y_scale,none,114,15,0.131579,304,21,0.069079,0.08348,0.081896
types,scatter,y_scale,unknown,114,7,0.061404,304,9,0.029605,0.031224,0.032913
types,screenshot,y_scale,linear,55,2,0.036364,203,3,0.014778,0.021488,0.018561
types,screenshot,y_scale,none,55,54,0.981818,203,200,0.985222,0.978512,0.981439
types,tree,y_scale,categorical,9,1,0.111111,12,2,0.166667,0.111111,0.125
types,tree,y_scale,none,9,8,0.888889,12,10,0.833333,0.888889,0.875
types,violin,y_scale,linear,5,5,1.0,6,5,0.833333,0.9,0.916667
types,violin,y_scale,none,5,1,0.2,6,1,0.166667,0.1,0.083333
types,architecture,grid,both,140,4,0.028571,205,4,0.019512,0.020238,0.020185
types,architecture,grid,none,140,137,0.978571,205,200,0.97561,0.972619,0.974259
types,architecture,grid,y,140,1,0.007143,205,1,0.004878,0.007143,0.005556
types,area,grid,both,50,37,0.74,169,131,0.775148,0.7125,0.728671
types,area,grid,none,50,12,0.24,169,31,0.183432,0.214167,0.195211
types,area,grid,y,50,4,0.08,169,7,0.04142,0.073333,0.076118
types,bar,grid,both,132,40,0.30303,341,60,0.175953,0.224056,0.221487
types,bar,grid,none,132,49,0.371212,341,98,0.28739,0.299856,0.291644
types,bar,grid,x,132,13,0.098485,341,28,0.082111,0.056367,0.054151
types,bar,grid,y,132,69,0.522727,341,155,0.454545,0.419721,0.432717
types,box,grid,both,21,6,0.285714,34,12,0.352941,0.285714,0.278846
types,box,grid,none,21,9,0.428571,34,9,0.264706,0.404762,0.387019
types,box,grid,unknown,21,1,0.047619,34,1,0.029412,0.02381,0.03125
types,box,grid,x,21,1,0.047619,34,1,0.029412,0.047619,0.038462
types,box,grid,y,21,5,0.238095,34,11,0.323529,0.238095,0.264423
types,conceptual_diagram,grid,both,220,19,0.086364,517,26,0.05029,0.045909,0.045928
types,conceptual_diagram,grid,none,220,216,0.981818,517,479,0.926499,0.934123,0.932224
types,conceptual_diagram,grid,unknown,220,1,0.004545,517,1,0.001934,0.004545,0.005682
types,conceptual_diagram,grid,y,220,10,0.045455,517,11,0.021277,0.015422,0.016166
types,heatmap,grid,both,89,23,0.258427,246,41,0.166667,0.200642,0.197522
types,heatmap,grid,none,89,76,0.853933,246,203,0.825203,0.790931,0.793103
types,heatmap,grid,unknown,89,1,0.011236,246,1,0.004065,0.002809,0.003125
types,heatmap,grid,y,89,1,0.011236,246,1,0.004065,0.005618,0.00625
types,histogram,grid,both,31,16,0.516129,59,30,0.508475,0.489247,0.512121
types,histogram,grid,none,31,15,0.483871,59,26,0.440678,0.446237,0.437879
types,histogram,grid,y,31,2,0.064516,59,3,0.050847,0.064516,0.05
types,image_montage,grid,both,102,9,0.088235,494,16,0.032389,0.042301,0.040263
types,image_montage,grid,none,102,99,0.970588,494,470,0.951417,0.934922,0.93898
types,image_montage,grid,unknown,102,1,0.009804,494,1,0.002024,0.001089,0.000842
types,image_montage,grid,y,102,6,0.058824,494,7,0.01417,0.021687,0.019915
types,line,grid,both,209,162,0.77512,1270,967,0.761417,0.677587,0.677146
types,line,grid,none,209,63,0.301435,1270,220,0.173228,0.20904,0.212292
types,line,grid,unknown,209,5,0.023923,1270,6,0.004724,0.005206,0.005533
types,line,grid,x,209,1,0.004785,1270,2,0.001575,0.001063,0.001307
types,line,grid,y,209,33,0.157895,1270,75,0.059055,0.107103,0.103722
types,map,grid,both,12,2,0.166667,25,3,0.12,0.166667,0.125
types,map,grid,none,12,10,0.833333,25,22,0.88,0.833333,0.875
types,matrix,grid,both,70,20,0.285714,165,40,0.242424,0.215816,0.214881
types,matrix,grid,none,70,60,0.857143,165,122,0.739394,0.759184,0.762202
types,matrix,grid,unknown,70,1,0.014286,165,1,0.006061,0.003571,0.004167
types,matrix,grid,x,70,1,0.014286,165,1,0.006061,0.007143,0.00625
types,matrix,grid,y,70,1,0.014286,165,1,0.006061,0.014286,0.0125
types,network,grid,both,24,1,0.041667,41,1,0.02439,0.020833,0.027778
types,network,grid,none,24,24,1.0,41,39,0.95122,0.965278,0.953704
types,network,grid,unknown,24,1,0.041667,41,1,0.02439,0.013889,0.018519
types,other,grid,both,60,24,0.4,192,44,0.229167,0.343452,0.335518
types,other,grid,none,60,41,0.683333,192,140,0.729167,0.607381,0.610526
types,other,grid,x,60,1,0.016667,192,2,0.010417,0.016667,0.018519
types,other,grid,y,60,4,0.066667,192,6,0.03125,0.0325,0.035438
types,pareto,grid,both,13,11,0.846154,60,58,0.966667,0.846154,0.833333
types,pareto,grid,none,13,1,0.076923,60,1,0.016667,0.076923,0.083333
types,pareto,grid,y,13,1,0.076923,60,1,0.016667,0.076923,0.083333
types,pipeline,grid,both,180,6,0.033333,311,6,0.019293,0.019907,0.017311
types,pipeline,grid,none,180,177,0.983333,311,299,0.961415,0.9625,0.96242
types,pipeline,grid,unknown,180,1,0.005556,311,1,0.003215,0.005556,0.007576
types,pipeline,grid,y,180,5,0.027778,311,5,0.016077,0.012037,0.012693
types,qualitative_grid,grid,both,152,28,0.184211,661,48,0.072617,0.097759,0.097205
types,qualitative_grid,grid,none,152,145,0.953947,661,603,0.912254,0.887891,0.887977
types,qualitative_grid,grid,unknown,152,2,0.013158,661,2,0.003026,0.002924,0.003343
types,qualitative_grid,grid,y,152,7,0.046053,661,8,0.012103,0.011426,0.011475
types,scatter,grid,both,114,85,0.745614,304,214,0.703947,0.673977,0.675036
types,scatter,grid,none,114,41,0.359649,304,80,0.263158,0.279605,0.278974
types,scatter,grid,unknown,114,2,0.017544,304,2,0.006579,0.010234,0.011302
types,scatter,grid,y,114,6,0.052632,304,8,0.026316,0.036184,0.034687
types,screenshot,grid,none,55,54,0.981818,203,202,0.995074,0.981818,0.9875
types,screenshot,grid,y,55,1,0.018182,203,1,0.004926,0.018182,0.0125
types,tree,grid,none,9,9,1.0,12,12,1.0,1.0,1.0
types,violin,grid,both,5,1,0.2,6,1,0.166667,0.2,0.166667
types,violin,grid,none,5,2,0.4,6,2,0.333333,0.4,0.416667
types,violin,grid,y,5,2,0.4,6,3,0.5,0.4,0.416667
types,architecture,uncertainty_display,multiple,140,1,0.007143,205,1,0.004878,0.003571,0.005
types,architecture,uncertainty_display,none,140,140,1.0,205,204,0.995122,0.996429,0.995
types,area,uncertainty_display,band,50,31,0.62,169,89,0.526627,0.576905,0.561171
types,area,uncertainty_display,distribution,50,3,0.06,169,4,0.023669,0.036667,0.032965
types,area,uncertainty_display,ellipse,50,1,0.02,169,1,0.005917,0.01,0.008065
types,area,uncertainty_display,multiple,50,2,0.04,169,2,0.011834,0.021429,0.017281
types,area,uncertainty_display,none,50,20,0.4,169,72,0.426036,0.348333,0.371746
types,area,uncertainty_display,unknown,50,1,0.02,169,1,0.005917,0.006667,0.008772
types,bar,uncertainty_display,band,132,2,0.015152,341,3,0.008798,0.010101,0.011544
types,bar,uncertainty_display,box,132,1,0.007576,341,4,0.01173,0.007576,0.009434
types,bar,uncertainty_display,error_bar,132,24,0.181818,341,47,0.13783,0.125607,0.122687
types,bar,uncertainty_display,multiple,132,9,0.068182,341,14,0.041056,0.037398,0.034349
types,bar,uncertainty_display,none,132,116,0.878788,341,273,0.800587,0.819318,0.821987
types,box,uncertainty_display,box,21,15,0.714286,34,26,0.764706,0.690476,0.665865
types,box,uncertainty_display,distribution,21,1,0.047619,34,1,0.029412,0.047619,0.0625
types,box,uncertainty_display,multiple,21,6,0.285714,34,7,0.205882,0.261905,0.271635
types,conceptual_diagram,uncertainty_display,band,220,1,0.004545,517,1,0.001934,0.001136,0.00142
types,conceptual_diagram,uncertainty_display,distribution,220,1,0.004545,517,1,0.001934,0.001136,0.000947
types,conceptual_diagram,uncertainty_display,error_bar,220,5,0.022727,517,5,0.009671,0.008268,0.009163
types,conceptual_diagram,uncertainty_display,multiple,220,2,0.009091,517,2,0.003868,0.003788,0.003788
types,conceptual_diagram,uncertainty_display,none,220,219,0.995455,517,508,0.982592,0.985671,0.984682
types,heatmap,uncertainty_display,box,89,1,0.011236,246,1,0.004065,0.002809,0.003125
types,heatmap,uncertainty_display,distribution,89,1,0.011236,246,1,0.004065,0.011236,0.0125
types,heatmap,uncertainty_display,error_bar,89,1,0.011236,246,1,0.004065,0.011236,0.010204
types,heatmap,uncertainty_display,multiple,89,1,0.011236,246,1,0.004065,0.002809,0.003125
types,heatmap,uncertainty_display,none,89,87,0.977528,246,242,0.98374,0.97191,0.971046
