left_dimension,left_value,right_dimension,right_value,papers,papers_present,paper_prevalence,conference_equal_paper_prevalence,object_count,object_share,paper_normalized_object_share,conference_equal_paper_normalized_share
purpose,dataset,uncertainty_display,ellipse,250,1,0.004,0.003333,1,0.000185,0.000211,0.000175
purpose,dataset,uncertainty_display,error_bar,250,3,0.012,0.01,3,0.000556,0.0006,0.0005
purpose,dataset,uncertainty_display,none,250,79,0.316,0.316667,163,0.030185,0.030558,0.03064
purpose,efficiency_cost,uncertainty_display,band,250,21,0.084,0.09,49,0.009074,0.010389,0.011712
purpose,efficiency_cost,uncertainty_display,box,250,4,0.016,0.016667,8,0.001481,0.001742,0.00196
purpose,efficiency_cost,uncertainty_display,distribution,250,1,0.004,0.003333,2,0.00037,0.000205,0.000171
purpose,efficiency_cost,uncertainty_display,ellipse,250,1,0.004,0.005,130,0.024074,0.003852,0.004815
purpose,efficiency_cost,uncertainty_display,error_bar,250,14,0.056,0.053333,20,0.003704,0.00293,0.002664
purpose,efficiency_cost,uncertainty_display,multiple,250,4,0.016,0.013333,10,0.001852,0.002573,0.002144
purpose,efficiency_cost,uncertainty_display,none,250,108,0.432,0.435,267,0.049444,0.051332,0.051789
purpose,experimental_design,uncertainty_display,band,250,12,0.048,0.048333,15,0.002778,0.003523,0.003858
purpose,experimental_design,uncertainty_display,distribution,250,2,0.008,0.006667,3,0.000556,0.000815,0.000679
purpose,experimental_design,uncertainty_display,error_bar,250,10,0.04,0.04,13,0.002407,0.002292,0.002358
purpose,experimental_design,uncertainty_display,none,250,169,0.676,0.675,423,0.078333,0.080828,0.080257
purpose,failure,uncertainty_display,band,250,12,0.048,0.053333,30,0.005556,0.004787,0.005198
purpose,failure,uncertainty_display,box,250,2,0.008,0.01,2,0.00037,0.000586,0.000732
purpose,failure,uncertainty_display,distribution,250,3,0.012,0.013333,3,0.000556,0.000698,0.000789
purpose,failure,uncertainty_display,error_bar,250,8,0.032,0.031667,12,0.002222,0.001561,0.00151
purpose,failure,uncertainty_display,multiple,250,2,0.008,0.006667,2,0.00037,0.000287,0.000239
purpose,failure,uncertainty_display,none,250,108,0.432,0.431667,247,0.045741,0.043033,0.042233
purpose,headline,uncertainty_display,band,250,23,0.092,0.093333,28,0.005185,0.006636,0.007023
purpose,headline,uncertainty_display,box,250,2,0.008,0.006667,2,0.00037,0.000248,0.000207
purpose,headline,uncertainty_display,distribution,250,3,0.012,0.011667,3,0.000556,0.000508,0.000503
purpose,headline,uncertainty_display,ellipse,250,2,0.008,0.008333,3,0.000556,0.00027,0.00025
purpose,headline,uncertainty_display,error_bar,250,19,0.076,0.073333,26,0.004815,0.005357,0.005118
purpose,headline,uncertainty_display,multiple,250,5,0.02,0.018333,5,0.000926,0.001316,0.001248
purpose,headline,uncertainty_display,none,250,195,0.78,0.78,346,0.064074,0.077259,0.078165
purpose,headline,uncertainty_display,unknown,250,1,0.004,0.003333,1,0.000185,0.0004,0.000333
purpose,main_comparison,uncertainty_display,band,250,39,0.156,0.155,103,0.019074,0.022517,0.022849
purpose,main_comparison,uncertainty_display,box,250,6,0.024,0.023333,13,0.002407,0.003157,0.003259
purpose,main_comparison,uncertainty_display,distribution,250,4,0.016,0.015,5,0.000926,0.001399,0.001245
purpose,main_comparison,uncertainty_display,ellipse,250,1,0.004,0.005,2,0.00037,5.9e-05,7.4e-05
purpose,main_comparison,uncertainty_display,error_bar,250,32,0.128,0.125,97,0.017963,0.018726,0.017633
purpose,main_comparison,uncertainty_display,multiple,250,9,0.036,0.033333,14,0.002593,0.003179,0.002905
purpose,main_comparison,uncertainty_display,none,250,194,0.776,0.775,696,0.128889,0.135809,0.137214
purpose,main_comparison,uncertainty_display,unknown,250,1,0.004,0.003333,1,0.000185,0.0004,0.000333
purpose,mechanism,uncertainty_display,band,250,34,0.136,0.138333,74,0.013704,0.013859,0.014011
purpose,mechanism,uncertainty_display,box,250,7,0.028,0.028333,9,0.001667,0.002022,0.002116
purpose,mechanism,uncertainty_display,distribution,250,13,0.052,0.05,23,0.004259,0.005268,0.004729
purpose,mechanism,uncertainty_display,ellipse,250,1,0.004,0.005,2,0.00037,0.000216,0.00027
purpose,mechanism,uncertainty_display,error_bar,250,24,0.096,0.095,55,0.010185,0.009727,0.009227
purpose,mechanism,uncertainty_display,multiple,250,12,0.048,0.045,20,0.003704,0.004173,0.00403
purpose,mechanism,uncertainty_display,none,250,185,0.74,0.745,662,0.122593,0.1134,0.116704
purpose,mechanism,uncertainty_display,unknown,250,2,0.008,0.008333,2,0.00037,0.000574,0.000551
purpose,method_interface,uncertainty_display,band,250,2,0.008,0.006667,2,0.00037,0.000356,0.000296
purpose,method_interface,uncertainty_display,error_bar,250,2,0.008,0.008333,2,0.00037,0.000508,0.000468
purpose,method_interface,uncertainty_display,multiple,250,3,0.012,0.011667,3,0.000556,0.000744,0.0007
purpose,method_interface,uncertainty_display,none,250,220,0.88,0.881667,637,0.117963,0.126207,0.124503
purpose,other,uncertainty_display,box,250,1,0.004,0.005,1,0.000185,9.8e-05,0.000122
purpose,other,uncertainty_display,none,250,14,0.056,0.056667,19,0.003519,0.003416,0.003514
purpose,qualitative_evidence,uncertainty_display,band,250,16,0.064,0.065,21,0.003889,0.005415,0.005374
purpose,qualitative_evidence,uncertainty_display,box,250,2,0.008,0.008333,3,0.000556,0.000631,0.000566
purpose,qualitative_evidence,uncertainty_display,distribution,250,11,0.044,0.043333,15,0.002778,0.002924,0.002776
purpose,qualitative_evidence,uncertainty_display,ellipse,250,2,0.008,0.008333,3,0.000556,0.000427,0.000446
purpose,qualitative_evidence,uncertainty_display,error_bar,250,11,0.044,0.04,17,0.003148,0.004446,0.003956
purpose,qualitative_evidence,uncertainty_display,multiple,250,5,0.02,0.02,6,0.001111,0.000992,0.001018
purpose,qualitative_evidence,uncertainty_display,none,250,184,0.736,0.735,857,0.158704,0.167793,0.168192
purpose,qualitative_evidence,uncertainty_display,unknown,250,1,0.004,0.005,1,0.000185,0.000174,0.000217
purpose,reproduction,uncertainty_display,band,250,8,0.032,0.031667,19,0.003519,0.003191,0.003147
purpose,reproduction,uncertainty_display,box,250,1,0.004,0.005,1,0.000185,0.000286,0.000357
purpose,reproduction,uncertainty_display,distribution,250,3,0.012,0.011667,4,0.000741,0.000908,0.000876
purpose,reproduction,uncertainty_display,error_bar,250,3,0.012,0.01,3,0.000556,0.000725,0.000604
purpose,reproduction,uncertainty_display,multiple,250,1,0.004,0.005,1,0.000185,0.000235,0.000294
purpose,reproduction,uncertainty_display,none,250,99,0.396,0.396667,345,0.063889,0.052364,0.052027
purpose,robustness,uncertainty_display,band,250,50,0.2,0.201667,130,0.024074,0.026467,0.027243
purpose,robustness,uncertainty_display,box,250,13,0.052,0.048333,23,0.004259,0.004911,0.005024
purpose,robustness,uncertainty_display,distribution,250,14,0.056,0.055,21,0.003889,0.00363,0.003454
purpose,robustness,uncertainty_display,ellipse,250,2,0.008,0.01,129,0.023889,0.003901,0.004876
purpose,robustness,uncertainty_display,error_bar,250,29,0.116,0.113333,81,0.015,0.017315,0.01678
purpose,robustness,uncertainty_display,multiple,250,11,0.044,0.045,25,0.00463,0.005085,0.00498
purpose,robustness,uncertainty_display,none,250,183,0.732,0.736667,815,0.150926,0.141018,0.144381
purpose,theory_mechanism,uncertainty_display,band,250,9,0.036,0.035,10,0.001852,0.002354,0.002238
purpose,theory_mechanism,uncertainty_display,box,250,3,0.012,0.01,3,0.000556,0.000532,0.000443
purpose,theory_mechanism,uncertainty_display,distribution,250,5,0.02,0.018333,6,0.001111,0.001523,0.001388
purpose,theory_mechanism,uncertainty_display,error_bar,250,5,0.02,0.023333,8,0.001481,0.003319,0.003816
purpose,theory_mechanism,uncertainty_display,multiple,250,4,0.016,0.018333,5,0.000926,0.001004,0.001172
purpose,theory_mechanism,uncertainty_display,none,250,201,0.804,0.808333,520,0.096296,0.120459,0.122125
kind,figure,caption_moves,abbreviation_definition,250,59,0.236,0.243333,187,0.03463,0.032477,0.034706
kind,figure,caption_moves,appendix_pointer,250,95,0.38,0.386667,350,0.064815,0.043412,0.043717
kind,figure,caption_moves,comparison,250,233,0.932,0.928333,1556,0.288148,0.305508,0.309414
kind,figure,caption_moves,encoding_key,250,228,0.912,0.918333,1301,0.240926,0.256876,0.261086
kind,figure,caption_moves,main_finding,250,201,0.804,0.801667,1139,0.210926,0.226681,0.228975
kind,figure,caption_moves,setup,250,242,0.968,0.968333,2519,0.466481,0.461213,0.465202
kind,figure,caption_moves,title,250,246,0.984,0.983333,3054,0.565556,0.557672,0.563353
kind,figure,caption_moves,uncertainty_definition,250,64,0.256,0.268333,152,0.028148,0.031872,0.033897
kind,table,caption_moves,abbreviation_definition,250,120,0.48,0.481667,375,0.069444,0.065673,0.06685
kind,table,caption_moves,appendix_pointer,250,57,0.228,0.223333,113,0.020926,0.024081,0.023711
kind,table,caption_moves,comparison,250,204,0.816,0.81,1208,0.223704,0.223819,0.221766
kind,table,caption_moves,encoding_key,250,171,0.684,0.676667,706,0.130741,0.13647,0.134196
kind,table,caption_moves,main_finding,250,105,0.42,0.413333,346,0.064074,0.060627,0.059527
kind,table,caption_moves,setup,250,234,0.936,0.935,1946,0.36037,0.35103,0.346806
kind,table,caption_moves,title,250,237,0.948,0.946667,2323,0.430185,0.425008,0.417749
kind,table,caption_moves,uncertainty_definition,250,78,0.312,0.315,212,0.039259,0.036443,0.0366
placement,appendix,caption_moves,abbreviation_definition,250,100,0.4,0.401667,313,0.057963,0.049979,0.051091
placement,appendix,caption_moves,appendix_pointer,250,72,0.288,0.28,331,0.061296,0.038872,0.038143
placement,appendix,caption_moves,comparison,250,209,0.836,0.83,1474,0.272963,0.249877,0.249256
placement,appendix,caption_moves,encoding_key,250,201,0.804,0.796667,1074,0.198889,0.184172,0.183621
placement,appendix,caption_moves,main_finding,250,150,0.6,0.596667,758,0.14037,0.124917,0.123153
placement,appendix,caption_moves,setup,250,231,0.924,0.916667,2733,0.506111,0.435596,0.431553
placement,appendix,caption_moves,title,250,239,0.956,0.955,3339,0.618333,0.538185,0.533864
placement,appendix,caption_moves,uncertainty_definition,250,87,0.348,0.355,238,0.044074,0.042239,0.043237
placement,main,caption_moves,abbreviation_definition,250,102,0.408,0.418333,249,0.046111,0.048171,0.050465
placement,main,caption_moves,appendix_pointer,250,82,0.328,0.336667,132,0.024444,0.028621,0.029284
placement,main,caption_moves,comparison,250,238,0.952,0.946667,1290,0.238889,0.27945,0.281924
placement,main,caption_moves,encoding_key,250,233,0.932,0.931667,933,0.172778,0.209174,0.211661
placement,main,caption_moves,main_finding,250,191,0.764,0.761667,727,0.13463,0.162391,0.165349
placement,main,caption_moves,setup,250,245,0.98,0.978333,1732,0.320741,0.376647,0.380455
placement,main,caption_moves,title,250,247,0.988,0.986667,2038,0.377407,0.444495,0.447238
placement,main,caption_moves,uncertainty_definition,250,81,0.324,0.336667,126,0.023333,0.026076,0.02726
purpose,ablation,caption_moves,abbreviation_definition,250,47,0.188,0.191667,88,0.016296,0.016781,0.017274
purpose,ablation,caption_moves,appendix_pointer,250,36,0.144,0.138333,190,0.035185,0.016734,0.01663
purpose,ablation,caption_moves,comparison,250,191,0.764,0.761667,637,0.117963,0.120265,0.120454
purpose,ablation,caption_moves,encoding_key,250,129,0.516,0.513333,337,0.062407,0.06328,0.061946
purpose,ablation,caption_moves,main_finding,250,109,0.436,0.435,316,0.058519,0.059484,0.059331
purpose,ablation,caption_moves,setup,250,206,0.824,0.815,962,0.178148,0.161175,0.160241
purpose,ablation,caption_moves,title,250,219,0.876,0.866667,1132,0.20963,0.193977,0.192323
purpose,ablation,caption_moves,uncertainty_definition,250,40,0.16,0.163333,72,0.013333,0.01346,0.013888
purpose,dataset,caption_moves,abbreviation_definition,250,30,0.12,0.116667,51,0.009444,0.00911,0.008546
purpose,dataset,caption_moves,appendix_pointer,250,8,0.032,0.028333,13,0.002407,0.00172,0.001572
purpose,dataset,caption_moves,comparison,250,55,0.22,0.211667,105,0.019444,0.020789,0.019859
purpose,dataset,caption_moves,encoding_key,250,66,0.264,0.253333,154,0.028519,0.027914,0.026122
purpose,dataset,caption_moves,main_finding,250,32,0.128,0.128333,49,0.009074,0.00845,0.008472
purpose,dataset,caption_moves,setup,250,119,0.476,0.468333,352,0.065185,0.058631,0.056166
purpose,dataset,caption_moves,title,250,139,0.556,0.55,437,0.080926,0.077251,0.07522
purpose,dataset,caption_moves,uncertainty_definition,250,8,0.032,0.028333,15,0.002778,0.00278,0.002611
purpose,efficiency_cost,caption_moves,abbreviation_definition,250,40,0.16,0.168333,88,0.016296,0.016956,0.017764
purpose,efficiency_cost,caption_moves,appendix_pointer,250,29,0.116,0.115,168,0.031111,0.012581,0.01328
purpose,efficiency_cost,caption_moves,comparison,250,144,0.576,0.581667,490,0.090741,0.094451,0.096231
purpose,efficiency_cost,caption_moves,encoding_key,250,104,0.416,0.416667,254,0.047037,0.051283,0.052303
purpose,efficiency_cost,caption_moves,main_finding,250,84,0.336,0.346667,199,0.036852,0.04107,0.042145
purpose,efficiency_cost,caption_moves,setup,250,174,0.696,0.701667,737,0.136481,0.12215,0.123813
purpose,efficiency_cost,caption_moves,title,250,185,0.74,0.743333,852,0.157778,0.144425,0.145679
purpose,efficiency_cost,caption_moves,uncertainty_definition,250,36,0.144,0.145,61,0.011296,0.013458,0.013925
purpose,experimental_design,caption_moves,abbreviation_definition,250,49,0.196,0.201667,89,0.016481,0.01499,0.015025
purpose,experimental_design,caption_moves,appendix_pointer,250,28,0.112,0.11,37,0.006852,0.00735,0.007522
purpose,experimental_design,caption_moves,comparison,250,126,0.504,0.501667,296,0.054815,0.057054,0.05684
purpose,experimental_design,caption_moves,encoding_key,250,150,0.6,0.605,361,0.066852,0.068471,0.067888
purpose,experimental_design,caption_moves,main_finding,250,89,0.356,0.353333,136,0.025185,0.029031,0.028762
purpose,experimental_design,caption_moves,setup,250,193,0.772,0.773333,727,0.13463,0.131263,0.130921
purpose,experimental_design,caption_moves,title,250,204,0.816,0.821667,854,0.158148,0.158345,0.157839
purpose,experimental_design,caption_moves,uncertainty_definition,250,17,0.068,0.07,21,0.003889,0.003105,0.003182
purpose,failure,caption_moves,abbreviation_definition,250,22,0.088,0.096667,33,0.006111,0.005323,0.006036
purpose,failure,caption_moves,appendix_pointer,250,18,0.072,0.068333,20,0.003704,0.004089,0.003833
purpose,failure,caption_moves,comparison,250,118,0.472,0.486667,249,0.046111,0.048982,0.049602
purpose,failure,caption_moves,encoding_key,250,78,0.312,0.318333,138,0.025556,0.026364,0.026231
purpose,failure,caption_moves,main_finding,250,96,0.384,0.388333,195,0.036111,0.035461,0.035247
purpose,failure,caption_moves,setup,250,142,0.568,0.573333,358,0.066296,0.065822,0.065026
purpose,failure,caption_moves,title,250,147,0.588,0.593333,412,0.076296,0.074652,0.073543
purpose,failure,caption_moves,uncertainty_definition,250,22,0.088,0.098333,32,0.005926,0.006766,0.007236
purpose,headline,caption_moves,abbreviation_definition,250,61,0.244,0.253333,90,0.016667,0.016781,0.017548
purpose,headline,caption_moves,appendix_pointer,250,41,0.164,0.168333,62,0.011481,0.013281,0.01403
purpose,headline,caption_moves,comparison,250,209,0.836,0.835,482,0.089259,0.108756,0.10929
purpose,headline,caption_moves,encoding_key,250,182,0.728,0.723333,332,0.061481,0.07772,0.077632
purpose,headline,caption_moves,main_finding,250,160,0.64,0.636667,300,0.055556,0.066744,0.06774
purpose,headline,caption_moves,setup,250,233,0.932,0.931667,570,0.105556,0.127912,0.128507
purpose,headline,caption_moves,title,250,239,0.956,0.956667,641,0.118704,0.143744,0.143922
purpose,headline,caption_moves,uncertainty_definition,250,51,0.204,0.215,74,0.013704,0.015613,0.016572
purpose,main_comparison,caption_moves,abbreviation_definition,250,113,0.452,0.455,345,0.063889,0.058968,0.060538
purpose,main_comparison,caption_moves,appendix_pointer,250,76,0.304,0.305,139,0.025741,0.029096,0.029448
purpose,main_comparison,caption_moves,comparison,250,235,0.94,0.935,1604,0.297037,0.311455,0.309593
purpose,main_comparison,caption_moves,encoding_key,250,204,0.816,0.813333,836,0.154815,0.16722,0.165331
purpose,main_comparison,caption_moves,main_finding,250,156,0.624,0.62,646,0.11963,0.123831,0.124521
purpose,main_comparison,caption_moves,setup,250,241,0.964,0.96,1870,0.346296,0.360041,0.354975
purpose,main_comparison,caption_moves,title,250,245,0.98,0.976667,2168,0.401481,0.419418,0.413925
purpose,main_comparison,caption_moves,uncertainty_definition,250,87,0.348,0.358333,229,0.042407,0.041169,0.041852
purpose,mechanism,caption_moves,abbreviation_definition,250,56,0.224,0.226667,119,0.022037,0.02053,0.021281
purpose,mechanism,caption_moves,appendix_pointer,250,47,0.188,0.183333,105,0.019444,0.016349,0.016108
purpose,mechanism,caption_moves,comparison,250,180,0.72,0.723333,697,0.129074,0.121653,0.122696
purpose,mechanism,caption_moves,encoding_key,250,159,0.636,0.638333,486,0.09,0.0893,0.090991
purpose,mechanism,caption_moves,main_finding,250,132,0.528,0.526667,449,0.083148,0.080274,0.080584
purpose,mechanism,caption_moves,setup,250,208,0.832,0.83,944,0.174815,0.172561,0.17381
